Test,Name,Dates,Periods,NetProfit,Comp,ROR,MaxDD,MAR,UI,Trades,PctWins,Expectancy,AvgWin,AvgLoss,WinLen,LossLen,ProfitFactor,Volatility,Sortino,AvgExp,MaxExp,AvgUse,MaxUse,ROR1y,ROR3y,ROR5y,ROR10y,ROR15y,MaxDD1,MaxDD2,MaxDD3,AvgDD,MedDD,AvgMAR,ClusterMAR,newStrat_LongTermLookback,newStrat_OneYearLookback,newStrat_atrLength,newStrat_atrTresh,newStrat_rankMA50,newStrat_rankMA200
0001,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$35007455,True,25.31%,-35.93%,0.70,14.29,372,50.81%,20.26%,54.40%,14.99%,208.03,73.20,2.27,21.47%,1.78,98.73%,129.73%,98.79%,144.22%,59.38%,16.81%,7.62%,17.00%,11.03%,-35.93%,-33.28%,-32.12%,-10.94%,-9.19%,2.31,0.75,200,200,10,0.045,50,200
